TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
14288604247596,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kcms/summary
14288604255781,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kcms/kaddressbook
14288604264056,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/webengineviewer
14288604272726,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/webengineviewer/urli
14288604279834,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/contacteditor
14288604288914,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/contacteditor/editor
14288604295282,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kmail
14288604316272,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kmail/plugincheckbef
14288604324054,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kmail/plugineditorin
14288604330660,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kmail/plugineditor
14288604340675,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kmail/plugineditorgr
14288604347698,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kmail/plugineditorco
14288604353974,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kmail/mainview
14288604361527,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/templateparser
14288604368256,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/importwizard
14288604375904,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kalarm
14288604382376,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/libksieve
14288604389054,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/akonadi
14288604400836,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/akonadi/config
14288604413825,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/korganizer
14288604421804,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kontact
14288604431520,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/messageviewer
14288604454724,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/messageviewer/config
14288604464916,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/messageviewer/header
14288604474024,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/messageviewer/viewer
14288604480850,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/messageviewer/checkb
14288604487277,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/messageviewer/viewer
14288604495160,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/messageviewer/grantl
14288604504003,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/messageviewer/grantl
14288604511016,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/messageviewer/bodypa
14288604520948,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/pimcommon
14288604532282,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/pimcommon/customtool
14288604539290,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/pimcommon/shorturlen
14288604546798,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kaddressbook
14288604557822,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kaddressbook/importe
14288604566771,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/kaddressbook/mainvie
14288604575052,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/pim5/mailtransport
14288604582552,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5
14288604623585,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/purpose
14288604634778,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/parts
14288604646722,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/org.kde.kcalendarcore
14288604653201,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/kded
14288604660705,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/sonnet
14288604668658,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/thumbcreator
14288604675328,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/krunner
14288604684626,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/krunner/kcms
14288604690988,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/kwindowsystem
14288604697850,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/urifilters
14288604705840,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/kio
14288604716172,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/kiod
14288604723496,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/kfileitemaction
14288604730775,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/org.kde.kidletime.pla
14288604738584,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/kirigami
14288604745504,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/kfilemetadata
14288604761745,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kf5/kfilemetadata/writers
14288604768928,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/plasmacalendarplugins
14288604777448,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/plasmacalendarplugins/pim
14288604784234,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/okular
14288604792546,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/okular/generators
14288604802672,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/designer
14288604810577,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/cantor
14288604823788,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/cantor/panels
14288604832532,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/cantor/backends
14288604839026,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/cantor/assistants
14288604849833,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/platforminputcontexts
14288604857441,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/wayland-graphics-integrat
14288604866869,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/wayland-decoration-client
14288604873245,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/phonon4qt5_backend
14288604879805,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/khtml
14288604888436,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/khtml/kpartplugins
14288604914633,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/webenginepart
14288604923344,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/webenginepart/kpartplugin
14288604946096,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/audio
14288604953115,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/plasma
14288604966758,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/plasma/kcms
14288604977398,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/plasma/kcms/systemsetting
14288604984082,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/plasma/kcms/systemsetting
14288604996448,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/plasma/scriptengines
14288605003144,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/plasma/dataengine
14288605009343,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/generic
14288605017869,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kwebkitpart
14288605026495,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kwebkitpart/kpartplugins
14288605049617,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/script
14288605056152,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/mediaservice
14288605063794,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/konqueror
14288605072073,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/konqueror/kpartplugins
14288605078364,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kpackage
14288605086561,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/plugins/kpackage/packagestructure
14288605094873,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/openvpn
14288605104761,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/openvpn/plugins
14288605111872,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/libexec
14288605137945,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/libexec/kf5
14288605148679,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/libexec/__pycache__
14288605155372,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/libexec/kf6
14288605166573,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/enchant-2
14288605174727,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/sasl2
14288605221300,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/graphviz
14288605248683,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6
14288605260640,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml
14288605297843,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org
14288605307015,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde
14288605410211,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/draganddrop
14288605418872,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/people
14288605427218,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/games
14288605436034,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/games/core
14288605444548,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/purpose
14288605457985,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/purpose/reviewboard
14288605465165,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/purpose/phabricator
14288605472255,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/colorcorrect
14288605479851,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/syntaxhighlighting
14288605487639,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/prison
14288605498122,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/prison/scanner
14288605505598,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/qqc2desktopstyle
14288605515125,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/qqc2desktopstyle/priv
14288605522946,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/ksvg
14288605530766,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/milou
14288605540099,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/sonnet
14288605547920,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kinfocenter
14288605556900,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kinfocenter/private
14288605563630,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/activities
14288605571338,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons
14288605596157,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/labs
14288605605208,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/labs/c
14288605617090,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/settin
14288605629592,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/settin
14288605639209,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/datean
14288605650892,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/datean
14288605658580,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/treevi
14288605668925,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/treevi
14288605677511,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/treevi
14288605684093,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/tablev
14288605695631,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/tablev
14288605704159,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/compon
14288605716661,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/delega
14288605726182,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/formca
14288605746696,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigamiaddons/formca
14288605754416,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/config
14288605762517,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kwindowsystem
14288605770688,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/taskmanager
14288605778367,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/coreaddons
14288605786086,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/pipewire
14288605798962,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/pipewire/record
14288605806709,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/pipewire/monitor
14288605814509,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kitemmodels
14288605822275,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/bluezqt
14288605830653,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/iconthemes
14288605837985,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/networkmanager
14288605846146,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/quickcharts
14288605856426,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/quickcharts/controls
14288605866821,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/notificationmanager
14288605874620,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/breeze
14288605906821,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/breeze/impl
14288605924372,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/breeze/components
14288605936740,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/desktop
14288605965534,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/desktop/private
14288605977831,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/ksysguard
14288605999087,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/ksysguard/sensors
14288606006743,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/ksysguard/process
14288606014042,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/ksysguard/page
14288606028689,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/ksysguard/formatter
14288606036585,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/ksysguard/table
14288606047581,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/ksysguard/faces
14288606059970,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/ksysguard/faces/priva
14288606067450,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/newstuff
14288606081485,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/newstuff/private
14288606094678,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/newstuff/private/entr
14288606102147,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/userfeedback
14288606109657,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kwin
14288606123116,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kwin/decoration
14288606132116,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kwin/decorations
14288606140668,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kwin/decorations/plas
14288606147476,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kwin/private
14288606158681,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kwin/private/effects
14288606167010,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kwin/private/kdecorat
14288606174766,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/graphicaleffects
14288606183362,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami
14288606225516,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/styles
14288606239181,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/styles/Mater
14288606246048,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/styles/org.k
14288606252962,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/styles/Plasm
14288606259417,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/dialogs
14288606268755,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/templates
14288606282170,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/templates/pr
14288606292739,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/platform
14288606300461,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/primitives
14288606308796,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/delegates
14288606319098,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/private
14288606334572,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/private/glob
14288606343371,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kirigami/layouts
14288606351435,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kdeconnect
14288606363198,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kdeconnect/private
14288606372033,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/kdeconnect/private/fi
14288606379939,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/plasma
14288606414083,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/plasma/printmanager
14288606422210,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/plasma/plasma5support
14288606430217,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/plasma/extras
14288606448849,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/plasma/extras/animati
14288606457107,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/plasma/extras/private
14288606463457,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/plasma/activityswitch
14288606471875,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt6/qml/org/kde/plasma/lookandfeel
14291862956403,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14291962452134,120256,0,1,0,0,1,0,1,/etc/os-release
14291962566317,120256,0,1,0,0,1,0,1,/home/shubhro/.zshrc
14291963073279,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar.zwc
14291963108607,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd.zwc
14291963140644,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion.zwc
14291963158298,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion.zwc
14291963468845,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar.zwc
14291963498517,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd.zwc
14291963638766,120256,0,1,0,0,1,0,1,/home/shubhro/.local/bin
14291963684132,120256,0,1,0,0,1,0,1,/usr/local/sbin
14291963708665,120256,0,1,0,0,1,0,1,/usr/sbin
14291964435897,120256,0,1,0,0,1,0,1,/sbin
14291964764508,120256,0,1,0,0,1,0,1,/usr/local/bin
14291964777618,120256,0,1,0,0,1,0,1,/usr/bin
14291967800651,120256,0,1,0,0,1,0,1,/bin
14291970165389,120256,0,1,0,0,1,0,1,/usr/local/games
14291970180883,120256,0,1,0,0,1,0,1,/usr/games
14291970233847,120256,0,1,0,0,1,0,1,/home/shubhro/.dotnet/tools
14291970473425,120256,0,1,0,0,1,0,1,/usr/local/share/zsh/site-functions/
14291970494517,120256,0,1,0,0,1,0,1,/usr/share/zsh/vendor-functions/
14291970503786,120256,0,1,0,0,1,0,1,/usr/share/zsh/vendor-completions/
14291970597175,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar/
14291970630460,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd/
14291970654863,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291970704788,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/AIX/
14291970732554,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/BSD/
14291970819832,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Base/
14291970916615,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Cygwin/
14291970946761,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Darwin/
14291970993267,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Debian/
14291971084726,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Linux/
14291971185778,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Mandriva/
14291971201350,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Redhat/
14291971217267,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Solaris/
14291971256940,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Unix/
14291971877905,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/X/
14291971969951,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Zsh/
14291972113269,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/openSUSE/
14291972135383,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Exceptions/
14291972149966,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/MIME/
14291972167406,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Math/
14291972180154,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Misc/
14291972227963,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Newuser/
14291972240282,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Prompts/
